Timestamp,Time,Latitude,Longitude,Accuracy,DoseRate,CountRate,Comment
1.33E+17,11/6/2023 21:11,40.0229196,-75.1345642,6.92,3.03,4.33, 
1.33E+17,11/6/2023 21:11,40.0229196,-75.1345642,6.92,3.03,4.33, 
1.33E+17,11/6/2023,40.0229196,-75.1345642,6.92,3.03,4.33, 
1.33E+17,11/6/2023,40.0229196,-75.1345642,6.92,3.03,4.33, 
1.33E+17,11/6/2023 21:11,40.0211568,-75.1337372,6.62,4.13,4.33, 
1.33E+17,11/6/2023 21:11,40.0211568,-75.1337372,6.62,4.13,4.33, 
1.33E+17,11/6/2023,40.0211568,-75.1337372,6.62,4.13,4.33, 
1.33E+17,11/6/2023,40.0211568,-75.1337372,6.62,4.13,4.33, 
1.33E+17,11/6/2023 21:11,40.0211416,-75.13362,8.04,4.13,4.33, 
1.33E+17,11/6/2023 21:11,40.0211416,-75.13362,8.04,4.13,4.33, 
1.33E+17,11/6/2023,40.0211416,-75.13362,8.04,4.13,4.33, 
1.33E+17,11/6/2023,40.0211416,-75.13362,8.04,4.13,4.33, 
1.33E+17,8/15/2023 18:26,40.022335,-75.136924,5.51,3.42,4.34, 
1.33E+17,8/15/2023 18:26,40.022335,-75.136924,5.51,3.42,4.34, 
1.33E+17,8/15/2023,40.022335,-75.136924,5.51,3.42,4.34, 
1.33E+17,8/15/2023 18:26,40.0223805,-75.1368157,7.45,3.42,4.34, 
1.33E+17,8/15/2023 18:26,40.0223805,-75.1368157,7.45,3.42,4.34, 
1.33E+17,8/15/2023,40.0223805,-75.1368157,7.45,3.42,4.34, 
1.33E+17,8/15/2023 18:28,40.0230172,-75.1352735,6.28,2.2,4.37, 
1.33E+17,8/15/2023 18:28,40.0230172,-75.1352735,6.28,2.2,4.37, 
1.33E+17,8/15/2023,40.0230172,-75.1352735,6.28,2.2,4.37, 
1.33E+17,8/15/2023 18:28,40.0230384,-75.1351554,7.22,2.2,4.37, 
1.33E+17,8/15/2023 18:28,40.0230384,-75.1351554,7.22,2.2,4.37, 
1.33E+17,8/15/2023,40.0230384,-75.1351554,7.22,2.2,4.37, 
1.33E+17,11/6/2023 21:11,40.0199755,-75.1347888,7.25,4.3,4.37, 
1.33E+17,11/6/2023,40.0199755,-75.1347888,7.25,4.3,4.37, 
1.33E+17,11/6/2023 21:11,40.020066,-75.1347771,5.57,4.3,4.37, 
1.33E+17,11/6/2023,40.020066,-75.1347771,5.57,4.3,4.37, 
1.33E+17,9/16/2023,40.0169219,-75.136998,10.1,3.17,4.38, 
1.33E+17,9/16/2023,40.0168403,-75.1369404,12,3.17,4.38, 
1.33E+17,8/15/2023 18:27,40.0229682,-75.1355053,6.81,2.17,4.38, 
1.33E+17,8/15/2023 18:27,40.0229682,-75.1355053,6.81,2.17,4.38, 
1.33E+17,8/15/2023,40.0229682,-75.1355053,6.81,2.17,4.38, 
1.33E+17,8/15/2023 18:28,40.0229998,-75.1353889,6.6,2.17,4.38, 
1.33E+17,8/15/2023 18:28,40.0229998,-75.1353889,6.6,2.17,4.38, 
1.33E+17,8/15/2023,40.0229998,-75.1353889,6.6,2.17,4.38, 
1.33E+17,11/6/2023 21:11,40.0211593,-75.1335031,7.72,3.69,4.38, 
1.33E+17,11/6/2023 21:11,40.0211593,-75.1335031,7.72,3.69,4.38, 
1.33E+17,11/6/2023,40.0211593,-75.1335031,7.72,3.69,4.38, 
1.33E+17,11/6/2023,40.0211593,-75.1335031,7.72,3.69,4.38, 
1.33E+17,11/6/2023 21:11,40.0211152,-75.1333886,9.53,3.69,4.38, 
1.33E+17,11/6/2023 21:11,40.0211152,-75.1333886,9.53,3.69,4.38, 
1.33E+17,11/6/2023,40.0211152,-75.1333886,9.53,3.69,4.38, 
1.33E+17,11/6/2023,40.0211152,-75.1333886,9.53,3.69,4.38, 
1.33E+17,11/6/2023 21:11,40.0196718,-75.1332529,4.86,3.1,4.38, 
1.33E+17,11/6/2023,40.0196718,-75.1332529,4.86,3.1,4.38, 
1.33E+17,11/6/2023 21:11,40.0197623,-75.1332369,4.71,3.1,4.38, 
1.33E+17,11/6/2023,40.0197623,-75.1332369,4.71,3.1,4.38, 
1.33E+17,11/6/2023 21:11,40.0203479,-75.134719,6.11,3.92,4.4, 
1.33E+17,11/6/2023,40.0203479,-75.134719,6.11,3.92,4.4, 
1.33E+17,11/6/2023 21:11,40.0203965,-75.1347057,8.45,2.8,4.4, 
1.33E+17,11/6/2023,40.0203965,-75.1347057,8.45,2.8,4.4, 
1.33E+17,11/6/2023 21:11,40.0204435,-75.1347036,5.8,3.92,4.4, 
1.33E+17,11/6/2023,40.0204435,-75.1347036,5.8,3.92,4.4, 
1.33E+17,11/6/2023 21:11,40.0204055,-75.1345753,7.68,2.8,4.4, 
1.33E+17,11/6/2023,40.0204055,-75.1345753,7.68,2.8,4.4, 
1.33E+17,11/6/2023 21:11,40.0204322,-75.134461,8.35,2.92,4.4, 
1.33E+17,11/6/2023,40.0204322,-75.134461,8.35,2.92,4.4, 
1.33E+17,11/6/2023 21:11,40.0201668,-75.1347572,5.04,4.19,4.41, 
1.33E+17,11/6/2023,40.0201668,-75.1347572,5.04,4.19,4.41, 
1.33E+17,11/6/2023 21:11,40.0202552,-75.1347337,5.63,4.19,4.41, 
1.33E+17,11/6/2023,40.0202552,-75.1347337,5.63,4.19,4.41, 
1.33E+17,11/6/2023 21:11,40.0212274,-75.1338447,10.9,4.42,4.42, 
1.33E+17,11/6/2023 21:11,40.0212274,-75.1338447,10.9,4.42,4.42, 
1.33E+17,11/6/2023,40.0212274,-75.1338447,10.9,4.42,4.42, 
1.33E+17,11/6/2023,40.0212274,-75.1338447,10.9,4.42,4.42, 
1.33E+17,11/6/2023 21:11,40.0211801,-75.1337311,9.92,4.42,4.42, 
1.33E+17,11/6/2023 21:11,40.0211801,-75.1337311,9.92,4.42,4.42, 
1.33E+17,11/6/2023,40.0211801,-75.1337311,9.92,4.42,4.42, 
1.33E+17,11/6/2023,40.0211801,-75.1337311,9.92,4.42,4.42, 
1.33E+17,8/15/2023 18:46,40.0219119,-75.1378189,9.61,3.29,4.43, 
1.33E+17,8/15/2023 18:46,40.0219119,-75.1378189,9.61,3.29,4.43, 
1.33E+17,8/15/2023,40.0219119,-75.1378189,9.61,3.29,4.43, 
1.33E+17,8/15/2023 18:46,40.021955,-75.1377059,7.62,3.29,4.43, 
1.33E+17,8/15/2023 18:46,40.021955,-75.1377059,7.62,3.29,4.43, 
1.33E+17,8/15/2023,40.021955,-75.1377059,7.62,3.29,4.43, 
1.33E+17,11/6/2023 21:11,40.0199549,-75.1370514,5.85,3.77,4.43, 
1.33E+17,11/6/2023 21:11,40.0199549,-75.1370514,5.85,3.77,4.43, 
1.33E+17,11/6/2023,40.0199549,-75.1370514,5.85,3.77,4.43, 
1.33E+17,11/6/2023,40.0199549,-75.1370514,5.85,3.77,4.43, 
1.33E+17,11/6/2023 21:11,40.0199507,-75.1369262,5.56,3.77,4.43, 
1.33E+17,11/6/2023 21:11,40.0199507,-75.1369262,5.56,3.77,4.43, 
1.33E+17,11/6/2023,40.0199507,-75.1369262,5.56,3.77,4.43, 
1.33E+17,11/6/2023,40.0199507,-75.1369262,5.56,3.77,4.43, 
1.33E+17,8/15/2023 18:38,40.0226434,-75.1364662,4.03,3.38,4.43, 
1.33E+17,8/15/2023 18:38,40.0226434,-75.1364662,4.03,3.38,4.43, 
1.33E+17,8/15/2023,40.0226434,-75.1364662,4.03,3.38,4.43, 
1.33E+17,8/15/2023 18:38,40.0227032,-75.1363225,4.07,3.38,4.43, 
1.33E+17,8/15/2023 18:38,40.0227032,-75.1363225,4.07,3.38,4.43, 
1.33E+17,8/15/2023,40.0227032,-75.1363225,4.07,3.38,4.43, 
1.33E+17,8/15/2023 18:38,40.0226362,-75.1361999,4.07,3.38,4.43, 
1.33E+17,8/15/2023 18:38,40.0226362,-75.1361999,4.07,3.38,4.43, 
