ime,dat,latitude,longitude,,,count,
1.33E+17,7/5/2023,40.020088,-75.1374785,3.79,2.11,3.29,
1.33E+17,7/5/2023,40.020058,-75.1372805,3.79,2.11,3.29,
1.33E+17,6/11/2023 17:54,40.018790,-75.1369928,3.79,2.06,3.29,
1.33E+17,6/11/2023 17:54,40.019016,-75.1369708,3.79,2.06,3.29,
1.33E+17,6/11/2023 17:54,40.018892,-75.1369687,3.79,2.06,3.29,
1.33E+17,6/11/2023 17:54,40.018685,-75.1369662,3.84,2.06,3.29,
1.33E+17,6/11/2023 17:54,40.019158,-75.1369351,3.79,2.06,3.29,
1.33E+17,6/11/2023 17:54,40.018574,-75.1369208,4.34,2.06,3.29,
1.33E+17,6/8/2023 18:57,40.021804,-75.1363430,5.67,2.3,3.29,
1.33E+17,6/8/2023 18:57,40.021804,-75.1363430,5.67,2.3,3.29,
1.33E+17,6/8/2023 18:57,40.021921,-75.1363141,5.67,2.3,3.29,
1.33E+17,6/8/2023 18:57,40.021921,-75.1363141,5.67,2.3,3.29,
1.33E+17,6/8/2023 18:57,40.022078,-75.1362768,5.67,2.3,3.29,
1.33E+17,6/8/2023 18:57,40.022078,-75.1362768,5.67,2.3,3.29,
1.33E+17,6/8/2023 18:57,40.022236,-75.1362427,5.67,2.3,3.29,
1.33E+17,6/8/2023 18:57,40.022236,-75.1362427,5.67,2.3,3.29,
1.33E+17,6/8/2023 18:57,40.022380,-75.1362122,5.67,2.3,3.29,
1.33E+17,6/8/2023 18:57,40.022380,-75.1362122,5.67,2.3,3.29,
1.33E+17,6/8/2023 18:57,40.022511,-75.1361821,5.67,2.3,3.29,
1.33E+17,6/8/2023 18:57,40.022511,-75.1361821,5.67,2.3,3.29,
1.33E+17,6/8/2023 19:05,40.018342,-75.1360543,5.67,2.04,3.29,
1.33E+17,6/8/2023 19:05,40.018342,-75.1360543,5.67,2.04,3.29,
1.33E+17,6/8/2023 19:05,40.018323,-75.1359257,5.67,2.04,3.29,
1.33E+17,6/8/2023 19:05,40.018323,-75.1359257,5.67,2.04,3.29,
1.33E+17,6/8/2023 19:05,40.018306,-75.1357974,5.67,2.04,3.29,
1.33E+17,6/8/2023 19:05,40.018306,-75.1357974,5.67,2.04,3.29,
1.33E+17,6/8/2023 19:05,40.018286,-75.1356546,5.67,2.04,3.29,
1.33E+17,6/8/2023 19:05,40.018286,-75.1356546,5.67,2.04,3.29,
1.33E+17,7/5/2023,40.022849,-75.1351263,3.79,2.11,3.29,
1.33E+17,7/5/2023,40.022846,-75.1348356,3.79,2.11,3.29,
1.33E+17,6/8/2023 19:04,40.018170,-75.1347885,5.67,2.12,3.29,
1.33E+17,6/8/2023 19:04,40.018170,-75.1347885,5.67,2.12,3.29,
1.33E+17,6/8/2023 19:04,40.018154,-75.1346572,5.67,2.12,3.29,
1.33E+17,6/8/2023 19:04,40.018154,-75.1346572,5.67,2.12,3.29,
1.33E+17,7/5/2023,40.022821,-75.1346210,3.79,2.11,3.29,
1.33E+17,6/8/2023 19:04,40.018229,-75.1345392,5.67,2.12,3.29,
1.33E+17,6/8/2023 19:04,40.018229,-75.1345392,5.67,2.12,3.29,
1.33E+17,6/8/2023 19:04,40.018353,-75.1345072,5.67,2.12,3.29,
1.33E+17,6/8/2023 19:04,40.018353,-75.1345072,5.67,2.12,3.29,
1.33E+17,7/5/2023,40.022793,-75.1343970,3.79,2.11,3.29,
1.33E+17,7/5/2023,40.022771,-75.1342072,3.79,2.11,3.29,
1.33E+17,6/11/2023 18:39,40.022590,-75.1324835,3.79,2.45,3.29,
1.33E+17,6/11/2023 18:39,40.022577,-75.1323349,3.83,2.45,3.29,
1.33E+17,6/11/2023 18:39,40.022551,-75.1321226,3.83,2.45,3.29,
1.33E+17,6/11/2023 18:39,40.022535,-75.1319246,3.83,2.45,3.29,
1.33E+17,6/11/2023 18:12,40.017401,-75.1408066,4.05,2.43,3.3,
1.33E+17,6/11/2023 18:12,40.017505,-75.1407781,4.14,2.43,3.3,
1.33E+17,6/11/2023 18:12,40.017623,-75.1407464,4.14,2.43,3.3,
1.33E+17,6/11/2023 18:11,40.019510,-75.1403278,3.79,2.27,3.3,
1.33E+17,6/11/2023 18:11,40.019636,-75.1402968,3.79,2.27,3.3,
1.33E+17,6/15/2023,40.023861,-75.1392394,10.8,3.1,3.3,
1.33E+17,6/15/2023,40.024007,-75.1392073,6.61,3.1,3.3,
1.33E+17,6/15/2023,40.024187,-75.1391759,6.65,3.1,3.3,
1.33E+17,6/15/2023,40.024393,-75.1391278,5.07,3.1,3.3,
1.33E+17,6/15/2023,40.024608,-75.1390779,5.55,3.1,3.3,
1.33E+17,7/5/2023,40.020258,-75.1388564,3.79,2.25,3.3,
1.33E+17,7/5/2023,40.020238,-75.1386868,3.79,2.25,3.3,
1.33E+17,7/5/2023,40.020214,-75.1385074,3.79,2.25,3.3,
1.33E+17,7/5/2023,40.020187,-75.1382829,3.79,2.25,3.3,
1.33E+17,6/8/2023 18:55,40.018628,-75.1381371,5.67,2.01,3.3,
1.33E+17,6/8/2023 18:55,40.018628,-75.1381371,5.67,2.01,3.3,
1.33E+17,6/8/2023 18:55,40.018749,-75.1381140,5.67,2.01,3.3,
1.33E+17,6/8/2023 18:55,40.018749,-75.1381140,5.67,2.01,3.3,
1.33E+17,6/8/2023 18:55,40.018894,-75.1380834,5.67,2.01,3.3,
1.33E+17,6/8/2023 18:55,40.018894,-75.1380834,5.67,2.01,3.3,
1.33E+17,6/8/2023 18:55,40.019056,-75.1380462,5.67,2.01,3.3,
1.33E+17,6/8/2023 18:55,40.019056,-75.1380462,5.67,2.01,3.3,
1.33E+17,6/8/2023 18:55,40.019227,-75.1380086,5.67,2.01,3.3,
1.33E+17,6/8/2023 18:55,40.019227,-75.1380086,5.67,2.01,3.3,
1.33E+17,7/5/2023,40.020138,-75.1379056,3.83,2.25,3.3,
1.33E+17,6/11/2023 17:54,40.016209,-75.1369789,9.43,2.05,3.3,
1.33E+17,6/11/2023 17:54,40.016472,-75.1369607,9.77,2.05,3.3,
1.33E+17,6/11/2023 17:54,40.016564,-75.1369287,9.25,2.05,3.3,
1.33E+17,6/11/2023 17:54,40.016727,-75.1368800,8.3,2.05,3.3,
1.33E+17,6/11/2023 17:54,40.016819,-75.1368470,7.68,2.05,3.3,
1.33E+17,6/8/2023 19:23,40.018284,-75.1366737,5.67,2.71,3.3,
1.33E+17,6/8/2023 19:23,40.018284,-75.1366737,5.67,2.71,3.3,
1.33E+17,6/11/2023 17:56,40.015354,-75.1365335,10.2,1.91,3.3,
1.33E+17,6/11/2023 17:57,40.015475,-75.1364981,10.1,1.91,3.3,
1.33E+17,6/11/2023 17:57,40.015573,-75.1364587,10.1,1.91,3.3,
1.33E+17,6/11/2023 17:57,40.015685,-75.1364118,10.2,1.91,3.3,
1.33E+17,6/11/2023 17:57,40.017808,-75.1363699,10.7,1.9,3.3,
1.33E+17,6/11/2023 17:57,40.015815,-75.1363675,10.4,1.91,3.3,
1.33E+17,6/11/2023 17:52,40.021798,-75.1363509,9.94,2.23,3.3,
1.33E+17,6/11/2023 17:57,40.017717,-75.1363339,10.7,1.9,3.3,
1.33E+17,6/11/2023 17:52,40.021918,-75.1363240,9.94,2.23,3.3,
1.33E+17,6/11/2023 17:52,40.022051,-75.1362941,9.94,2.23,3.3,
1.33E+17,6/11/2023 17:57,40.017587,-75.1362800,10.7,1.9,3.3,
1.33E+17,6/11/2023 17:52,40.022176,-75.1362715,9.94,2.23,3.3,
1.33E+17,6/11/2023 17:52,40.022296,-75.1362491,11.9,2.23,3.3,
1.33E+17,6/11/2023 17:52,40.022413,-75.1362236,11.9,2.23,3.3,
1.33E+17,6/11/2023 17:57,40.017449,-75.1362232,10.8,1.9,3.3,
1.33E+17,6/11/2023 17:57,40.016633,-75.1361744,10.8,1.97,3.3,
1.33E+17,6/11/2023 17:57,40.017309,-75.1361600,10.6,1.9,3.3,
1.33E+17,6/11/2023 17:57,40.016725,-75.1361559,10.6,1.97,3.3,
1.33E+17,6/8/2023 19:03,40.018984,-75.1351438,5.67,2.29,3.3,
1.33E+17,6/8/2023 19:03,40.018984,-75.1351438,5.67,2.29,3.3,
1.33E+17,6/8/2023 19:03,40.019028,-75.1350228,5.67,2.29,3.3,
1.33E+17,6/8/2023 19:03,40.019028,-75.1350228,5.67,2.29,3.3,
1.33E+17,6/8/2023 19:04,40.018456,-75.1344828,5.67,2.16,3.3,
1.33E+17,6/8/2023 19:04,40.018456,-75.1344828,5.67,2.16,3.3,
1.33E+17,6/8/2023 19:04,40.018558,-75.1344581,5.67,2.16,3.3,
1.33E+17,6/8/2023 19:04,40.018558,-75.1344581,5.67,2.16,3.3,
1.33E+17,6/8/2023 19:04,40.018680,-75.1344307,5.67,2.16,3.3,
1.33E+17,6/8/2023 19:04,40.018680,-75.1344307,5.67,2.16,3.3,
1.33E+17,6/8/2023 19:04,40.018807,-75.1344016,5.67,2.16,3.3,
1.33E+17,6/8/2023 19:04,40.018807,-75.1344016,5.67,2.16,3.3,
1.33E+17,6/8/2023 19:04,40.018905,-75.1343798,5.67,2.16,3.3,
1.33E+17,6/8/2023 19:04,40.018905,-75.1343798,5.67,2.16,3.3,
1.33E+17,6/11/2023 18:02,40.022699,-75.1336825,10,2.37,3.3,
1.33E+17,6/11/2023 18:02,40.022746,-75.1335535,10.2,2.37,3.3,
1.33E+17,6/11/2023 18:02,40.022884,-75.1334837,10.2,2.37,3.3,
1.33E+17,6/11/2023 18:02,40.023060,-75.1334421,10.2,2.37,3.3,
1.33E+17,6/11/2023 18:02,40.023276,-75.1333912,10.2,2.37,3.3,
1.33E+17,6/11/2023 18:33,40.021656,-75.1308032,9.94,2.16,3.3,
1.33E+17,6/11/2023 18:33,40.021825,-75.1307643,10,2.16,3.3,
1.33E+17,6/11/2023 18:33,40.021986,-75.1307257,10,2.16,3.3,
1.33E+17,6/11/2023 18:33,40.022133,-75.1306910,10.1,2.16,3.3,
1.33E+17,6/11/2023 18:33,40.022226,-75.1306621,10,2.16,3.3,
1.33E+17,6/7/2023,39.916146,-75.1392039,9.88,3.12,3.31,
1.33E+17,6/7/2023,39.916052,-75.1391914,11,3.11,3.31,
1.33E+17,6/7/2023,39.915982,-75.1391053,9.07,3.16,3.31,
1.33E+17,6/8/2023 19:05,40.018398,-75.1364728,5.67,2.05,3.31,
1.33E+17,6/8/2023 19:05,40.018398,-75.1364728,5.67,2.05,3.31,
1.33E+17,6/8/2023 19:05,40.018384,-75.1363536,5.67,2.05,3.31,
1.33E+17,6/8/2023 19:05,40.018384,-75.1363536,5.67,2.05,3.31,
1.33E+17,6/8/2023 19:05,40.018362,-75.1361796,5.67,2.05,3.31,
1.33E+17,6/8/2023 19:05,40.018362,-75.1361796,5.67,2.05,3.31,
1.33E+17,6/11/2023 17:57,40.017183,-75.1361059,10.3,1.9,3.31,
1.33E+17,6/11/2023 17:57,40.016811,-75.1360490,10,1.9,3.31,
1.33E+17,6/11/2023 17:57,40.017065,-75.1360452,10,1.9,3.31,
1.33E+17,6/11/2023 17:57,40.016893,-75.1359677,11.6,1.9,3.31,
1.33E+17,6/7/2023,39.916213,-75.1393171,9.09,3.19,3.32,
1.33E+17,6/11/2023 18:16,40.016299,-75.1386460,11,2.47,3.32,
1.33E+17,6/11/2023 18:16,40.016444,-75.1385969,10.8,2.47,3.32,
1.33E+17,6/11/2023 18:16,40.016544,-75.1385674,12.4,2.47,3.32,
1.33E+17,6/11/2023 18:16,40.016680,-75.1385443,12.4,2.47,3.32,
1.33E+17,6/11/2023 18:16,40.016814,-75.1385219,10.6,2.47,3.32,
1.33E+17,6/11/2023 18:08,40.021703,-75.1382127,10.6,2.98,3.32,
1.33E+17,6/11/2023 18:08,40.021673,-75.1380591,10.5,2.98,3.32,
1.33E+17,6/11/2023 18:07,40.021649,-75.1378372,10.5,2.98,3.32,
1.33E+17,6/11/2023 18:07,40.021611,-75.1376120,10.6,2.98,3.32,
1.33E+17,6/11/2023 18:07,40.021584,-75.1374895,10.7,2.98,3.32,
1.33E+17,6/11/2023 17:52,40.022446,-75.1361881,9.94,2.2,3.32,
1.33E+17,6/11/2023 17:52,40.022577,-75.1361281,11.1,2.2,3.32,
1.33E+17,6/8/2023 19:03,40.019045,-75.1354366,5.67,2.21,3.32,
1.33E+17,6/8/2023 19:03,40.019045,-75.1354366,5.67,2.21,3.32,
1.33E+17,6/8/2023 19:03,40.019018,-75.1352555,5.67,2.21,3.32,
1.33E+17,6/8/2023 19:03,40.019018,-75.1352555,5.67,2.21,3.32,
1.33E+17,6/5/2023 20:46,39.934350,-75.1510060,12.1,2.49,3.33,
1.33E+17,6/5/2023 20:46,39.934375,-75.1508889,12.1,2.49,3.33,
1.33E+17,6/5/2023 20:46,39.934460,-75.1507951,12.3,2.49,3.33,
1.33E+17,6/5/2023 20:46,39.934568,-75.1507472,12.5,2.49,3.33,
1.33E+17,6/5/2023 20:46,39.934710,-75.1507125,12.6,2.49,3.33,
1.33E+17,6/8/2023 19:19,40.012611,-75.1408337,5.67,2.55,3.33,
1.33E+17,6/8/2023 19:19,40.012611,-75.1408337,5.67,2.55,3.33,
1.33E+17,6/8/2023 19:19,40.012594,-75.1406847,5.67,2.55,3.33,
1.33E+17,6/8/2023 19:19,40.012594,-75.1406847,5.67,2.55,3.33,
1.33E+17,6/8/2023 19:19,40.012575,-75.1405089,5.67,2.55,3.33,
1.33E+17,6/8/2023 19:19,40.012575,-75.1405089,5.67,2.55,3.33,
1.33E+17,6/8/2023 19:19,40.012552,-75.1403171,5.67,2.55,3.33,
1.33E+17,6/8/2023 19:19,40.012552,-75.1403171,5.67,2.55,3.33,
1.33E+17,6/8/2023 19:19,40.012535,-75.1400968,5.67,2.55,3.33,
1.33E+17,6/8/2023 19:19,40.012535,-75.1400968,5.67,2.55,3.33,
1.33E+17,6/8/2023 19:19,40.012513,-75.1398930,5.67,2.55,3.33,
1.33E+17,6/8/2023 19:19,40.012513,-75.1398930,5.67,2.55,3.33,
1.33E+17,6/11/2023 17:55,40.015285,-75.1368898,6.02,2.09,3.33,
1.33E+17,6/11/2023 17:55,40.015266,-75.1367200,5.2,2.09,3.33,
1.33E+17,6/11/2023 17:55,40.015237,-75.1365232,6.69,2.09,3.33,
1.33E+17,6/11/2023 17:55,40.015201,-75.1362793,8.43,2.09,3.33,
1.33E+17,6/11/2023 17:55,40.015158,-75.1360250,10.4,2.09,3.33,
1.33E+17,6/11/2023 17:55,40.015118,-75.1357643,10.5,2.09,3.33,
1.33E+17,6/11/2023 18:33,40.020636,-75.1310384,10.1,2.05,3.33,
1.33E+17,6/11/2023 18:33,40.020770,-75.1310141,10.1,2.05,3.33,
1.33E+17,6/11/2023 18:33,40.020924,-75.1309872,10,2.05,3.33,
1.33E+17,6/11/2023 18:33,40.021101,-75.1309473,9.94,2.05,3.33,
1.33E+17,6/11/2023 18:33,40.021290,-75.1308985,9.94,2.05,3.33,
1.33E+17,6/11/2023 18:33,40.021476,-75.1308483,9.94,2.05,3.33,
1.33E+17,7/5/2023,40.020343,-75.1394922,3.79,2.31,3.34,
1.33E+17,7/5/2023,40.020315,-75.1392780,3.79,2.31,3.34,
1.33E+17,7/5/2023,40.020283,-75.1391127,3.79,2.31,3.34,
1.33E+17,7/5/2023,40.020279,-75.1389741,3.79,2.31,3.34,
1.33E+17,6/11/2023 18:08,40.021789,-75.1382585,10.6,3.01,3.34,
1.33E+17,6/11/2023 18:08,40.021909,-75.1380488,10.2,3.01,3.34,
1.33E+17,6/11/2023 18:08,40.021989,-75.1378624,10.1,3.01,3.34,
1.33E+17,6/11/2023 18:08,40.022078,-75.1376720,10.1,3.01,3.34,
1.33E+17,6/11/2023 18:06,40.021793,-75.1372665,10.6,2.95,3.34,
1.33E+17,6/11/2023 17:54,40.015461,-75.1371502,8.7,2.21,3.34,
1.33E+17,6/11/2023 18:06,40.021777,-75.1371408,10.7,2.95,3.34,
1.33E+17,6/11/2023 17:54,40.015363,-75.1371382,7.8,2.21,3.34,
1.33E+17,6/11/2023 17:54,40.015596,-75.1370890,8.97,2.21,3.34,
1.33E+17,6/11/2023 17:54,40.015769,-75.1370651,8.91,2.21,3.34,
1.33E+17,6/11/2023 17:55,40.015315,-75.1370328,6.96,2.21,3.34,
1.33E+17,6/11/2023 17:54,40.015980,-75.1370097,9.29,2.21,3.34,
1.33E+17,6/11/2023 18:06,40.021762,-75.1369909,10.7,2.95,3.34,
1.33E+17,6/11/2023 18:06,40.021744,-75.1368380,10.7,2.95,3.34,
1.33E+17,6/11/2023 17:54,40.018434,-75.1368344,4.73,2.14,3.34,
1.33E+17,6/11/2023 17:54,40.016931,-75.1368222,6.57,2.22,3.34,
1.33E+17,6/11/2023 17:54,40.017056,-75.1367736,6.26,2.22,3.34,
1.33E+17,6/11/2023 17:54,40.018283,-75.1367430,4.96,2.14,3.34,
1.33E+17,6/11/2023 17:54,40.017213,-75.1367402,6.26,2.22,3.34,
1.33E+17,6/11/2023 17:54,40.017387,-75.1367008,6.18,2.22,3.34,
1.33E+17,6/11/2023 18:06,40.021733,-75.1366993,10.6,2.95,3.34,
1.33E+17,6/11/2023 17:54,40.018163,-75.1366894,4.76,2.14,3.34,
1.33E+17,6/11/2023 17:54,40.017537,-75.1366705,5.55,2.22,3.34,
1.33E+17,6/11/2023 17:54,40.017700,-75.1366455,4.93,2.14,3.34,
1.33E+17,6/11/2023 17:54,40.018021,-75.1366338,4.55,2.14,3.34,
1.33E+17,6/11/2023 17:54,40.017861,-75.1366222,4.49,2.14,3.34,
1.33E+17,6/11/2023 18:06,40.021724,-75.1365774,10.4,2.95,3.34,
1.33E+17,6/11/2023 18:07,40.020968,-75.1365175,11.3,3.06,3.34,
1.33E+17,6/11/2023 18:07,40.021104,-75.1365039,11,3.06,3.34,
1.33E+17,6/11/2023 18:07,40.021267,-75.1364809,10.8,3.06,3.34,
1.33E+17,6/11/2023 18:07,40.021424,-75.1364567,10.8,3.06,3.34,
1.33E+17,6/11/2023 18:07,40.021568,-75.1364371,11,3.06,3.34,
1.33E+17,6/11/2023 18:07,40.021690,-75.1364231,11,3.06,3.34,
1.33E+17,6/8/2023 19:04,40.019011,-75.1343570,5.67,2.37,3.34,
1.33E+17,6/8/2023 19:04,40.019011,-75.1343570,5.67,2.37,3.34,
1.33E+17,6/8/2023 19:04,40.019137,-75.1343303,5.67,2.37,3.34,
1.33E+17,6/8/2023 19:04,40.019137,-75.1343303,5.67,2.37,3.34,
1.33E+17,6/8/2023 19:04,40.019291,-75.1342984,5.67,2.37,3.34,
1.33E+17,6/8/2023 19:04,40.019291,-75.1342984,5.67,2.37,3.34,
1.33E+17,6/8/2023 19:04,40.019431,-75.1342705,5.67,2.37,3.34,
1.33E+17,6/8/2023 19:04,40.019431,-75.1342705,5.67,2.37,3.34,
1.33E+17,6/8/2023 19:04,40.019578,-75.1342586,5.67,2.37,3.34,
1.33E+17,6/8/2023 19:04,40.019578,-75.1342586,5.67,2.37,3.34,
1.33E+17,6/11/2023 18:02,40.023497,-75.1333342,10.6,2.4,3.34,
1.33E+17,6/11/2023 18:02,40.023720,-75.1332755,10.8,2.4,3.34,
1.33E+17,6/11/2023 18:02,40.023938,-75.1332172,11.5,2.4,3.34,
1.33E+17,6/11/2023 18:39,40.022689,-75.1332111,3.79,2.59,3.34,
1.33E+17,6/11/2023 18:02,40.024147,-75.1331637,11.9,2.4,3.34,
1.33E+17,6/11/2023 18:02,40.024321,-75.1331136,11.9,2.4,3.34,
1.33E+17,6/11/2023 18:39,40.022672,-75.1330865,3.79,2.59,3.34,
1.33E+17,6/11/2023 18:39,40.022644,-75.1329087,3.79,2.59,3.34,
1.33E+17,6/11/2023 18:39,40.022620,-75.1327232,3.79,2.59,3.34,
1.33E+17,6/5/2023 20:22,39.940214,-75.1511376,11.9,2.11,3.35,
1.33E+17,6/5/2023 20:22,39.940318,-75.1511011,12.4,2.11,3.35,
1.33E+17,6/5/2023 20:23,39.940458,-75.1510426,12.5,2.11,3.35,
1.33E+17,6/5/2023 20:23,39.940583,-75.1509600,12.6,2.11,3.35,
1.33E+17,6/5/2023 20:23,39.940708,-75.1508752,12.8,2.11,3.35,
1.33E+17,6/5/2023 20:23,39.940822,-75.1507858,13.8,2.11,3.35,
1.33E+17,6/5/2023 20:23,39.940898,-75.1506702,12.8,2.11,3.35,
1.33E+17,6/5/2023 20:23,39.940873,-75.1503739,12.4,2.11,3.35,
1.33E+17,6/5/2023 20:23,39.940852,-75.1501682,12.4,2.11,3.35,
1.33E+17,6/5/2023 20:23,39.940832,-75.1499794,12.2,2.11,3.35,
1.33E+17,6/11/2023 18:08,40.022151,-75.1375232,10.3,2.99,3.35,
1.33E+17,6/11/2023 18:08,40.022210,-75.1373898,10.4,2.99,3.35,
1.33E+17,6/11/2023 18:08,40.022290,-75.1372241,10.5,2.99,3.35,
1.33E+17,6/11/2023 18:08,40.022384,-75.1370269,10.6,2.99,3.35,
1.33E+17,6/11/2023 18:08,40.022475,-75.1368069,10.7,2.99,3.35,
1.33E+17,6/11/2023 18:09,40.020503,-75.1367967,10,2.66,3.35,
1.33E+17,6/11/2023 18:09,40.020486,-75.1366773,10.1,2.66,3.35,
1.33E+17,6/11/2023 18:08,40.022561,-75.1366036,10.7,2.99,3.35,
1.33E+17,6/11/2023 18:09,40.020564,-75.1365934,10.5,2.66,3.35,
1.33E+17,6/11/2023 18:09,40.020719,-75.1365581,10.7,2.66,3.35,
1.33E+17,6/11/2023 18:33,40.022362,-75.1311560,9.94,2.11,3.35,
1.33E+17,6/11/2023 18:33,40.022350,-75.1310246,9.94,2.11,3.35,
1.33E+17,6/11/2023 18:33,40.022339,-75.1308949,9.94,2.11,3.35,
1.33E+17,6/11/2023 18:33,40.022314,-75.1307006,9.94,2.11,3.35,
1.33E+17,6/5/2023 20:22,39.940064,-75.1511362,12.2,2.19,3.36,
1.33E+17,6/5/2023 20:22,39.939954,-75.1511289,12.2,2.19,3.36,
1.33E+17,7/5/2023,40.020458,-75.1400915,3.91,2.11,3.36,
1.33E+17,7/5/2023,40.020559,-75.1400279,3.79,2.11,3.36,
1.33E+17,6/8/2023 18:56,40.019399,-75.1379709,5.67,2.13,3.36,
1.33E+17,6/8/2023 18:56,40.019399,-75.1379709,5.67,2.13,3.36,
1.33E+17,6/8/2023 18:56,40.019565,-75.1379367,5.67,2.13,3.36,
1.33E+17,6/8/2023 18:56,40.019565,-75.1379367,5.67,2.13,3.36,
1.33E+17,6/8/2023 18:56,40.019716,-75.1379028,5.67,2.13,3.36,
1.33E+17,6/8/2023 18:56,40.019716,-75.1379028,5.67,2.13,3.36,
1.33E+17,6/8/2023 18:56,40.019849,-75.1378749,5.67,2.13,3.36,
1.33E+17,6/8/2023 18:56,40.019849,-75.1378749,5.67,2.13,3.36,
1.33E+17,6/8/2023 18:56,40.019952,-75.1378498,5.67,2.13,3.36,
1.33E+17,6/8/2023 18:56,40.019952,-75.1378498,5.67,2.13,3.36,
1.33E+17,6/8/2023 18:56,40.020063,-75.1378161,5.67,2.08,3.36,
1.33E+17,6/8/2023 18:56,40.020063,-75.1378161,5.67,2.08,3.36,
1.33E+17,6/8/2023 18:56,40.020177,-75.1377837,5.67,2.08,3.36,
1.33E+17,6/8/2023 18:56,40.020177,-75.1377837,5.67,2.08,3.36,
1.33E+17,6/8/2023 18:56,40.020320,-75.1377484,5.67,2.08,3.36,
1.33E+17,6/8/2023 18:56,40.020320,-75.1377484,5.67,2.08,3.36,
1.33E+17,6/8/2023 18:56,40.020484,-75.1377113,5.67,2.08,3.36,
1.33E+17,6/8/2023 18:56,40.020484,-75.1377113,5.67,2.08,3.36,
1.33E+17,6/8/2023 18:56,40.020664,-75.1376714,5.67,2.08,3.36,
1.33E+17,6/8/2023 18:56,40.020664,-75.1376714,5.67,2.08,3.36,
1.33E+17,6/8/2023 18:56,40.020851,-75.1376305,5.67,2.08,3.36,
1.33E+17,6/8/2023 18:56,40.020851,-75.1376305,5.67,2.08,3.36,
1.33E+17,6/11/2023 18:06,40.021884,-75.1374871,11.1,2.95,3.36,
1.33E+17,6/11/2023 18:06,40.022015,-75.1374504,11.9,2.95,3.36,
1.33E+17,6/11/2023 18:06,40.021804,-75.1374120,10.4,2.95,3.36,
1.33E+17,6/11/2023 18:07,40.020945,-75.1367767,10.5,3.15,3.36,
1.33E+17,6/11/2023 18:07,40.020865,-75.1366849,10.5,3.15,3.36,
1.33E+17,6/8/2023 19:23,40.018191,-75.1366518,5.67,2.63,3.36,
1.33E+17,6/8/2023 19:23,40.018191,-75.1366518,5.67,2.63,3.36,
1.33E+17,6/8/2023 19:23,40.017785,-75.1366252,5.67,2.63,3.36,
1.33E+17,6/8/2023 19:23,40.017785,-75.1366252,5.67,2.63,3.36,
1.33E+17,6/8/2023 19:23,40.018106,-75.1366118,5.67,2.63,3.36,
1.33E+17,6/8/2023 19:23,40.018106,-75.1366118,5.67,2.63,3.36,
1.33E+17,6/8/2023 19:23,40.017917,-75.1365974,5.67,2.63,3.36,
1.33E+17,6/8/2023 19:23,40.017917,-75.1365974,5.67,2.63,3.36,
1.33E+17,6/8/2023 19:23,40.018011,-75.1365837,5.67,2.63,3.36,
1.33E+17,6/8/2023 19:23,40.018011,-75.1365837,5.67,2.63,3.36,
1.33E+17,6/11/2023 18:07,40.020873,-75.1365375,11.5,3.15,3.36,
1.33E+17,6/8/2023 19:03,40.019571,-75.1348906,5.67,2.19,3.36,
1.33E+17,6/8/2023 19:03,40.019571,-75.1348906,5.67,2.19,3.36,
1.33E+17,6/8/2023 19:04,40.019671,-75.1348767,5.67,2.19,3.36,
1.33E+17,6/8/2023 19:04,40.019671,-75.1348767,5.67,2.19,3.36,
1.33E+17,6/11/2023 18:11,40.019777,-75.1402549,4.6,2.24,3.37,
1.33E+17,6/11/2023 18:16,40.016917,-75.1385030,10.4,2.44,3.37,
1.33E+17,6/11/2023 18:16,40.017012,-75.1384835,8.1,2.44,3.37,
1.33E+17,6/11/2023 18:16,40.017109,-75.1384704,3.79,2.44,3.37,
1.33E+17,6/11/2023 18:16,40.017203,-75.1384504,3.79,2.44,3.37,
1.33E+17,6/8/2023 18:57,40.022573,-75.1366296,5.67,2.28,3.37,
1.33E+17,6/8/2023 18:57,40.022573,-75.1366296,5.67,2.28,3.37,
1.33E+17,6/8/2023 18:57,40.022692,-75.1363087,5.67,2.28,3.37,
1.33E+17,6/8/2023 18:57,40.022692,-75.1363087,5.67,2.28,3.37,
1.33E+17,6/8/2023 18:57,40.022613,-75.1361699,5.67,2.28,3.37,
1.33E+17,6/8/2023 18:57,40.022613,-75.1361699,5.67,2.28,3.37,
1.33E+17,7/5/2023,40.021726,-75.1354356,10.3,2.38,3.37,
1.33E+17,6/11/2023 18:02,40.024483,-75.1330677,11.4,2.35,3.37,
1.33E+17,6/11/2023 18:03,40.024605,-75.1330263,11,2.35,3.37,
1.33E+17,7/5/2023,40.020403,-75.1399922,3.81,2.18,3.38,
1.33E+17,7/5/2023,40.020387,-75.1398610,3.79,2.01,3.38,
1.33E+17,7/5/2023,40.020367,-75.1396915,3.79,2.01,3.38,
1.33E+17,6/11/2023 18:07,40.021524,-75.1373364,10.9,3.09,3.38,
1.33E+17,6/11/2023 18:07,40.021439,-75.1372387,10.8,3.09,3.38,
1.33E+17,6/11/2023 18:07,40.021332,-75.1371313,10.7,3.09,3.38,
1.33E+17,6/11/2023 18:07,40.021210,-75.1370190,10.5,3.09,3.38,
1.33E+17,6/11/2023 18:07,40.021082,-75.1369048,10.4,3.09,3.38,
1.33E+17,6/11/2023 18:05,40.021562,-75.1364089,10.7,2.99,3.38,
1.33E+17,6/11/2023 18:07,40.021788,-75.1364038,11.1,3.06,3.38,
