Timestamp,Time,Latitude,Longitude,Accuracy,DoseRate,CountRate,Comment
1.33E+17,6/11/2023 19:03,40.022637,-75.1412707,11.3,5.36,7.71,
1.33E+17,11/13/2023 20:32,40.0183722,-75.1212942,5.57,7.45,7.7,
1.33E+17,6/4/2023 18:15,40.023175,-75.1384691,5.77,4.81,7.7,
1.33E+17,6/4/2023 18:15,40.023203,-75.1385871,5.56,4.81,7.7,
1.33E+17,11/15/2023 19:06,40.018513,-75.1215372,5.72,7.13,7.69,
1.33E+17,11/15/2023 19:08,40.019429,-75.1204366,4.88,7.13,7.69,
1.33E+17,11/13/2023 20:29,40.0175901,-75.1229318,5.61,6.97,7.69,
1.33E+17,11/13/2023 20:32,40.0184437,-75.1210747,5.95,7.24,7.69,
1.33E+17,7/23/2023,40.022323,-75.141511,7.64,7.03,7.69,
1.33E+17,7/23/2023,40.022326,-75.1416353,5.71,7.03,7.69,
1.33E+17,11/13/2023 20:28,40.0175056,-75.121502,5.87,6.61,7.68,
1.33E+17,11/13/2023 20:34,40.0192122,-75.119728,5.68,7.29,7.68,
1.33E+17,11/13/2023 20:34,40.0192752,-75.1196275,7.78,7.29,7.68,
1.33E+17,6/11/2023 19:03,40.022684,-75.1411691,11.8,5.19,7.68,
1.33E+17,6/11/2023 19:04,40.022727,-75.1410518,11.7,5.19,7.68,
1.33E+17,11/6/2023 21:11,40.0211042,-75.1326758,6.42,7.51,7.67,
1.33E+17,11/6/2023 21:11,40.0211036,-75.1325511,6.85,7.51,7.67,
1.33E+17,6/4/2023 18:16,40.022995,-75.1380756,5.55,5.01,7.67,
1.33E+17,6/4/2023 18:16,40.023043,-75.1381823,6.1,5.01,7.67,
1.33E+17,11/13/2023 20:32,40.0184093,-75.1211841,5.92,7.28,7.66,
1.33E+17,11/13/2023 20:32,40.0185026,-75.1209824,8.73,7.28,7.66,
1.33E+17,11/13/2023 20:34,40.0191189,-75.1197281,6.63,7.33,7.66,
1.33E+17,7/23/2023,40.022633,-75.1414234,9.51,5.41,7.66,
1.33E+17,7/23/2023,40.022724,-75.1414208,8.65,5.41,7.66,
1.33E+17,6/11/2023 19:06,40.023261,-75.1396847,5.67,6.21,7.66,
1.33E+17,6/11/2023 19:06,40.023343,-75.1396268,6.91,6.21,7.66,
1.33E+17,8/15/2023 17:22,40.0235239,-75.1417509,5.8,5.28,7.65,
1.33E+17,8/15/2023 17:22,40.023601,-75.1418144,5.99,5.28,7.65,
1.33E+17,11/15/2023 19:01,40.0172752,-75.1236377,7.39,7.69,7.65,
1.33E+17,11/15/2023 19:06,40.0185082,-75.1214156,5.69,7.38,7.65,
1.33E+17,11/15/2023 19:08,40.0194013,-75.1203243,5.01,7.38,7.65,
1.33E+17,11/13/2023 20:29,40.0176077,-75.1228054,5.66,6.91,7.65,
1.33E+17,7/23/2023,40.02228,-75.1418487,3.82,6.22,7.65,
1.33E+17,6/4/2023 18:16,40.022834,-75.1379623,5.62,5.18,7.65,
1.33E+17,6/4/2023 18:16,40.022904,-75.1380394,9.22,5.18,7.65,
1.33E+17,8/15/2023,40.0235239,-75.1417509,5.8,5.28,7.65,
1.33E+17,8/15/2023,40.023601,-75.1418144,5.99,5.28,7.65,
1.33E+17,8/15/2023 17:20,40.0222319,-75.141816,5.79,5.69,7.64,
1.33E+17,8/15/2023 17:20,40.0223084,-75.1417478,5.04,5.69,7.64,
1.33E+17,11/13/2023 20:27,40.0175158,-75.1213812,5.79,6.57,7.64,
1.33E+17,7/23/2023,40.022077,-75.1407728,5.89,5,7.64,
1.33E+17,8/15/2023,40.0222319,-75.141816,5.79,5.69,7.64,
1.33E+17,8/15/2023,40.0223084,-75.1417478,5.04,5.69,7.64,
1.33E+17,7/23/2023,40.022605,-75.141919,9.77,6.23,7.64,
1.33E+17,7/23/2023,40.022627,-75.1418031,10.5,6.23,7.64,
1.33E+17,7/23/2023,40.022975,-75.1396794,6.08,5.18,7.64,
1.33E+17,6/4/2023 18:15,40.023044,-75.1383032,5.71,4.96,7.64,
1.33E+17,7/23/2023,40.023069,-75.1396619,6.11,5.18,7.64,
1.33E+17,6/4/2023 18:15,40.023101,-75.1384008,5.98,4.96,7.64,
1.33E+17,11/6/2023 20:40,40.0190201,-75.1197499,7.32,5.15,7.63,
1.33E+17,11/6/2023 20:40,40.0191102,-75.1197384,8.1,5.15,7.63,
1.33E+17,11/15/2023 19:01,40.017247,-75.1237506,5.72,7.6,7.63,
1.33E+17,6/11/2023 19:02,40.022489,-75.1415847,5.61,5,7.63,
1.33E+17,7/23/2023,40.022655,-75.1414476,5.89,5.97,7.63,
1.33E+17,7/23/2023,40.022656,-75.1413296,6.2,5.97,7.63,
1.33E+17,7/23/2023,40.022786,-75.1397175,5.65,5.18,7.63,
1.33E+17,7/23/2023,40.02288,-75.1397079,5.64,5.18,7.63,
1.33E+17,7/23/2023,40.023165,-75.1396405,6.92,5.51,7.63,
1.33E+17,7/23/2023,40.023256,-75.139629,6.82,5.51,7.63,
1.33E+17,11/6/2023 20:36,40.0175763,-75.1203084,5.57,4.54,7.62,
1.33E+17,11/6/2023 20:36,40.0176344,-75.1202097,7.91,4.54,7.62,
1.33E+17,11/6/2023 20:40,40.0188367,-75.1197651,6.08,5.02,7.62,
1.33E+17,11/6/2023 20:40,40.018929,-75.119758,7.14,5.02,7.62,
1.33E+17,7/23/2023,40.022313,-75.1413708,6.08,5.64,7.62,
1.33E+17,7/23/2023,40.022814,-75.1414051,5.98,5.3,7.62,
1.33E+17,7/23/2023,40.022917,-75.1413962,5.8,5.3,7.62,
1.33E+17,6/11/2023 18:55,40.024078,-75.1396692,5.71,4.68,7.62,
1.33E+17,11/6/2023 20:36,40.0174662,-75.1204996,5.67,4.53,7.61,
1.33E+17,11/6/2023 20:36,40.0175276,-75.1204101,5.46,4.53,7.61,
1.33E+17,7/23/2023,40.022617,-75.1397994,5.93,5.1,7.61,
1.33E+17,7/23/2023,40.022695,-75.1397398,6.56,5.1,7.61,
1.33E+17,7/23/2023,40.022912,-75.1404876,5.96,5.1,7.61,
1.33E+17,7/23/2023,40.023003,-75.1404585,5.68,5.1,7.61,
1.33E+17,11/15/2023 19:01,40.0172372,-75.1238695,6.89,7.63,7.6,
1.33E+17,11/15/2023 19:08,40.0193726,-75.120202,4.91,7.22,7.6,
1.33E+17,7/23/2023,40.022257,-75.1414832,10.3,5.47,7.6,
1.33E+17,7/23/2023,40.022352,-75.1414624,7.3,5.47,7.6,
1.33E+17,7/23/2023,40.022441,-75.1414255,5.47,5.33,7.59,
1.33E+17,7/23/2023,40.022466,-75.1399494,5.37,5.2,7.59,
1.33E+17,7/23/2023,40.022533,-75.1414147,5.68,5.33,7.59,
1.33E+17,7/23/2023,40.022549,-75.1398889,4.99,5.2,7.59,
1.33E+17,6/4/2023 18:16,40.022762,-75.1378911,9.19,5.17,7.59,
1.33E+17,7/23/2023,40.02309,-75.1404136,6.87,4.88,7.59,
1.33E+17,7/23/2023,40.023181,-75.1403668,10.2,4.88,7.59,
1.33E+17,11/13/2023 20:26,40.0175469,-75.1199126,9.16,6.94,7.58,
1.33E+17,7/23/2023,40.022173,-75.1407705,5.06,5.05,7.58,
1.33E+17,7/23/2023,40.02226,-75.1407312,5.34,5.05,7.58,
1.33E+17,7/23/2023,40.022631,-75.1405521,6.58,4.94,7.58,
1.33E+17,7/23/2023,40.022719,-75.1405019,5.8,5.02,7.58,
1.33E+17,7/23/2023,40.022814,-75.1404807,6.06,5.02,7.58,
1.33E+17,7/23/2023,40.023014,-75.1413657,5.95,5.43,7.58,
1.33E+17,7/23/2023,40.023108,-75.1413655,5.47,5.43,7.58,
1.33E+17,11/6/2023 20:40,40.019204,-75.1197209,7.58,5.26,7.57,
1.33E+17,11/6/2023 20:41,40.0192874,-75.1196667,8.74,5.26,7.57,
1.33E+17,11/13/2023 20:29,40.0175955,-75.1226893,5.61,6.62,7.57,
1.33E+17,6/11/2023 19:02,40.022571,-75.1416387,5.82,4.89,7.57,
1.33E+17,6/11/2023 19:02,40.022664,-75.1416513,10.8,4.89,7.57,
1.33E+17,7/23/2023,40.022477,-75.1418131,10.9,6.18,7.56,
1.33E+17,7/23/2023,40.022512,-75.1419228,10.8,6.18,7.56,
1.33E+17,7/23/2023,40.022993,-75.1414884,10.8,5.93,7.56,
1.33E+17,7/23/2023,40.023058,-75.1415832,10.6,5.93,7.56,
1.33E+17,7/23/2023,40.023123,-75.1416885,6.29,5.74,7.56,
1.33E+17,7/23/2023,40.023197,-75.1417561,5.7,5.74,7.56,
1.33E+17,7/23/2023,40.022343,-75.1413803,6.42,6.38,7.55,
1.33E+17,7/23/2023,40.022419,-75.1414503,7.57,6.38,7.55,
1.33E+17,11/15/2023 19:06,40.0185144,-75.1212984,5.71,7.2,7.54,
1.33E+17,7/23/2023,40.022278,-75.1415417,5.53,6.02,7.54,
1.33E+17,7/23/2023,40.022534,-75.1405829,5.39,4.9,7.54,
1.33E+17,7/23/2023,40.022858,-75.1413272,5.74,6,7.54,
1.33E+17,7/23/2023,40.02293,-75.1413977,8.29,6,7.54,
1.33E+17,7/23/2023,40.022077,-75.1406555,6.53,4.73,7.53,
1.33E+17,7/23/2023,40.022171,-75.1406408,7.07,4.73,7.53,
1.33E+17,6/11/2023 18:47,40.022549,-75.139317,5.94,6.55,7.53,
1.33E+17,6/11/2023 18:47,40.022639,-75.1392995,5.63,6.55,7.53,
1.33E+17,11/6/2023 20:36,40.0173369,-75.120656,5.44,4.37,7.52,
1.33E+17,11/6/2023 20:36,40.0173781,-75.1205434,5.41,4.37,7.52,
1.33E+17,11/15/2023 19:00,40.0171868,-75.1239682,7.78,7.72,7.52,
1.33E+17,11/13/2023 20:26,40.0175271,-75.1200384,11.4,6.86,7.52,
